Loan_ID,Disbursement_Date,Sector,Region,Loan_Amount,Tenure_Months,Interest_Rate,Outstanding_Principal,Days_Past_Due
MSME-04156,2025-10-14,Manufacturing,North,16670000.0,48,13.75,14119678.37,0
MSME-04157,2025-11-09,Services,West,17620000.0,48,14.53,15222759.47,0
MSME-04158,2021-01-03,Personal Loan,East,12180000.0,12,17.25,0.0,0
MSME-04159,2022-03-15,Household Loan,East,17230000.0,48,17.08,0.0,120
MSME-04160,2023-04-23,Services,South,410000.0,12,15.02,0.0,0
MSME-04161,2026-04-09,Services,West,2230000.0,60,12.55,2138293.33,0
MSME-04162,2026-07-07,Manufacturing,East,1940000.0,48,13.82,1927843.48,0
MSME-04163,2026-06-15,Services,West,14280000.0,36,17.83,13936417.6,0
MSME-04164,2024-11-07,Trading,South,1480000.0,24,15.25,235615.0,0
MSME-04165,2022-01-22,Agriculture Tech,West,9980000.0,60,16.47,1260263.17,45
MSME-04166,2023-03-01,Trading,West,9510000.0,36,14.15,0.0,0
MSME-04167,2022-09-25,Trading,West,6280000.0,60,14.72,1845298.73,0
MSME-04168,2021-03-04,Manufacturing,North,17420000.0,48,14.0,0.0,0
MSME-04169,2026-02-28,Trading,South,3490000.0,60,15.92,3304935.71,0
MSME-04170,2024-05-19,Manufacturing,South,7110000.0,60,16.96,4700128.18,0
MSME-04171,2021-09-16,Manufacturing,South,15510000.0,60,14.55,396808.28,0
MSME-04172,2022-01-22,Household Loan,West,710000.0,12,14.37,0.0,0
MSME-04173,2023-10-08,Trading,North,13490000.0,36,13.38,972962.41,0
MSME-04174,2025-10-03,Services,North,16350000.0,48,12.24,13674575.28,0
MSME-04175,2025-04-24,Personal Loan,South,18650000.0,24,17.57,7738493.28,0
MSME-04176,2025-11-30,Household Loan,North,17540000.0,48,13.21,15308412.84,0
MSME-04177,2022-06-13,Services,North,6460000.0,48,16.6,0.0,0
MSME-04178,2025-04-10,Personal Loan,West,11770000.0,12,16.01,0.0,0
MSME-04179,2024-11-25,Trading,South,1640000.0,12,16.54,0.0,0
MSME-04180,2021-12-24,Trading,North,5230000.0,60,17.56,556683.79,0
MSME-04181,2025-12-28,Trading,South,1980000.0,48,15.36,1768490.92,0
MSME-04182,2022-01-30,Agriculture Tech,South,6370000.0,36,17.29,0.0,0
MSME-04183,2021-12-12,Agriculture Tech,North,17520000.0,12,12.17,0.0,0
MSME-04184,2025-07-20,Trading,East,7010000.0,12,15.39,0.0,0
MSME-04185,2023-08-27,Manufacturing,East,11280000.0,36,16.41,302143.59,0
MSME-04186,2021-05-29,Agriculture Tech,East,8720000.0,12,12.9,0.0,0
MSME-04187,2025-02-28,Manufacturing,East,9230000.0,36,16.19,5454546.86,0
MSME-04188,2021-08-28,Services,North,19390000.0,24,16.45,0.0,0
MSME-04189,2024-01-09,Agriculture Tech,West,5990000.0,36,16.82,1074276.41,0
MSME-04190,2022-01-08,Education,West,12580000.0,24,13.19,0.0,0
MSME-04191,2021-04-01,Education,West,8460000.0,60,15.77,0.0,0
MSME-04192,2023-06-04,Personal Loan,North,1320000.0,60,13.13,585339.24,0
MSME-04193,2021-10-11,Services,West,9840000.0,12,16.17,0.0,0
MSME-04194,2023-04-11,Education,West,16290000.0,36,14.24,0.0,0
MSME-04195,2024-10-02,Agriculture Tech,West,2070000.0,12,15.18,0.0,120
MSME-04196,2022-10-27,Manufacturing,North,1480000.0,36,13.91,0.0,0
MSME-04197,2021-06-21,Manufacturing,East,3160000.0,12,12.13,0.0,0
MSME-04198,2024-06-12,Trading,West,15310000.0,60,12.25,9901505.68,0
MSME-04199,2025-08-13,Trading,East,14510000.0,60,11.54,12367138.4,0
MSME-04200,2023-08-20,Agriculture Tech,South,11340000.0,12,15.33,0.0,0
MSME-04201,2025-04-18,Personal Loan,West,9420000.0,36,16.94,6003694.91,0
MSME-04202,2026-02-22,Manufacturing,South,17780000.0,48,11.15,16304960.52,0
MSME-04203,2024-07-26,Manufacturing,South,15360000.0,36,11.46,5668797.93,0
MSME-04204,2021-05-05,Household Loan,South,16260000.0,12,14.2,0.0,45
MSME-04205,2023-01-05,Manufacturing,West,16280000.0,36,16.16,0.0,0
MSME-04206,2021-06-25,Services,North,12890000.0,24,12.1,0.0,0
MSME-04207,2025-11-23,Services,South,9210000.0,36,12.9,7473408.23,0
MSME-04208,2021-11-07,Services,East,17310000.0,60,12.62,1084477.55,0
MSME-04209,2025-05-29,Manufacturing,West,18530000.0,60,13.79,15299910.53,0
MSME-04210,2025-05-27,Manufacturing,South,570000.0,24,12.57,256534.24,0
MSME-04211,2025-05-26,Manufacturing,West,1130000.0,36,13.47,744536.13,0
MSME-04212,2023-02-07,Services,West,19180000.0,48,16.1,3152473.21,0
MSME-04213,2021-11-04,Services,North,5620000.0,36,15.28,0.0,0
MSME-04214,2022-03-31,Trading,South,17480000.0,60,11.57,2820543.59,0
MSME-04215,2024-11-29,Agriculture Tech,North,7840000.0,60,15.46,5871651.11,0
MSME-04216,2022-12-18,Personal Loan,South,2470000.0,12,14.34,0.0,0
MSME-04217,2021-07-20,Manufacturing,South,1700000.0,60,17.54,0.0,0
MSME-04218,2023-08-18,Services,West,3210000.0,12,13.03,0.0,0
MSME-04219,2023-07-22,Agriculture Tech,West,5070000.0,60,16.08,2481767.74,0
MSME-04220,2023-01-10,Trading,North,9820000.0,60,16.12,3642666.8,0
MSME-04221,2023-05-26,Trading,North,14060000.0,48,12.55,3422182.11,0
MSME-04222,2021-11-06,Agriculture Tech,South,19730000.0,12,17.32,0.0,0
MSME-04223,2021-08-27,Personal Loan,South,8890000.0,12,14.44,0.0,0
MSME-04224,2022-01-19,Personal Loan,South,10410000.0,60,15.75,1273146.45,0
MSME-04225,2023-09-07,Services,West,10480000.0,12,12.02,0.0,0
MSME-04226,2022-08-08,Education,West,10830000.0,60,12.8,2742208.29,0
MSME-04227,2021-07-25,Trading,South,10400000.0,60,15.1,0.0,0
MSME-04228,2022-12-31,Agriculture Tech,West,270000.0,36,13.23,0.0,0
MSME-04229,2022-06-07,Services,South,130000.0,12,14.5,0.0,0
MSME-04230,2021-06-06,Manufacturing,East,2040000.0,24,13.62,0.0,0
MSME-04231,2022-09-19,Education,South,2120000.0,12,15.48,0.0,0
MSME-04232,2023-09-22,Services,North,14130000.0,12,14.41,0.0,0
MSME-04233,2025-02-01,Trading,West,4180000.0,48,11.03,2841969.83,0
MSME-04234,2025-07-10,Household Loan,South,17900000.0,24,15.55,9292302.16,45
MSME-04235,2021-04-26,Manufacturing,East,18580000.0,24,13.95,0.0,0
MSME-04236,2024-02-06,Trading,South,19520000.0,48,13.39,8644337.56,0
MSME-04237,2026-03-21,Manufacturing,North,18790000.0,48,11.66,17535439.45,0
MSME-04238,2021-06-19,Education,North,5510000.0,12,12.54,0.0,75
MSME-04239,2021-12-16,Education,South,10240000.0,36,12.57,0.0,0
MSME-04240,2022-10-08,Trading,East,3590000.0,48,17.55,204725.87,0
MSME-04241,2024-02-04,Agriculture Tech,South,16140000.0,24,14.03,0.0,0
MSME-04242,2021-09-15,Trading,East,17780000.0,24,11.29,0.0,0
MSME-04243,2025-09-16,Education,East,17040000.0,12,11.97,2687163.7,0
MSME-04244,2022-02-18,Services,East,8720000.0,36,11.55,0.0,0
MSME-04245,2023-03-06,Trading,South,15200000.0,60,15.12,6082829.82,0
MSME-04246,2025-11-09,Household Loan,West,2040000.0,48,12.31,1751128.51,0
MSME-04247,2023-10-22,Trading,South,900000.0,48,14.49,331038.08,0
MSME-04248,2024-02-01,Manufacturing,South,15090000.0,12,13.59,0.0,0
MSME-04249,2022-10-04,Services,North,8560000.0,36,16.63,0.0,0
MSME-04250,2022-12-13,Household Loan,South,19910000.0,24,13.24,0.0,0
MSME-04251,2023-03-28,Trading,North,2040000.0,24,14.21,0.0,120
MSME-04252,2025-05-24,Manufacturing,East,17130000.0,60,16.05,14250359.1,0
MSME-04253,2025-11-22,Trading,North,9650000.0,24,14.03,6740147.49,0
MSME-04254,2024-03-17,Services,South,16560000.0,48,16.55,8067999.44,15
MSME-04255,2021-04-08,Manufacturing,West,16360000.0,60,15.63,0.0,0
MSME-04256,2022-09-25,Agriculture Tech,South,18330000.0,36,13.87,0.0,0
MSME-04257,2021-06-11,Household Loan,North,6030000.0,60,14.53,0.0,0
MSME-04258,2026-05-13,Services,North,19000000.0,36,17.77,18090956.33,0
MSME-04259,2023-06-03,Trading,West,3120000.0,24,15.63,0.0,15
MSME-04260,2024-09-03,Trading,North,1730000.0,12,17.33,0.0,0
MSME-04261,2025-08-08,Manufacturing,South,8690000.0,60,12.25,7407231.16,0
MSME-04262,2022-08-15,Personal Loan,South,16580000.0,60,14.38,4391508.43,0
MSME-04263,2025-10-15,Trading,East,9520000.0,48,17.36,8159820.31,0
MSME-04264,2023-01-11,Trading,East,16600000.0,48,13.26,2235250.04,0
MSME-04265,2022-07-13,Agriculture Tech,West,14620000.0,36,17.77,0.0,0
MSME-04266,2021-12-19,Trading,North,4270000.0,12,11.68,0.0,45
MSME-04267,2024-05-23,Agriculture Tech,South,18980000.0,48,17.32,10226090.61,0
MSME-04268,2022-03-19,Manufacturing,South,1310000.0,48,14.12,0.0,0
MSME-04269,2022-11-16,Personal Loan,North,17980000.0,24,11.52,0.0,0
MSME-04270,2023-12-17,Household Loan,South,6160000.0,24,17.16,0.0,0
MSME-04271,2025-05-24,Agriculture Tech,South,10050000.0,48,12.76,7618832.39,15
MSME-04272,2021-07-13,Household Loan,South,8500000.0,36,11.16,0.0,0
MSME-04273,2023-04-08,Manufacturing,East,3520000.0,12,11.95,0.0,0
MSME-04274,2023-05-07,Services,South,7230000.0,48,15.61,1723494.45,0
MSME-04275,2026-06-12,Agriculture Tech,East,3940000.0,36,17.84,3836777.28,0
MSME-04276,2026-02-09,Services,South,4160000.0,36,11.78,3632101.07,0
MSME-04277,2024-01-31,Trading,South,3820000.0,48,14.23,1690153.63,0
MSME-04278,2022-12-26,Trading,South,9830000.0,36,12.26,0.0,0
MSME-04279,2024-02-18,Manufacturing,North,15980000.0,60,16.22,9732649.1,0
MSME-04280,2021-08-13,Trading,North,11420000.0,36,11.83,0.0,0
MSME-04281,2024-12-25,Manufacturing,South,17870000.0,48,12.68,11838718.94,0
MSME-04282,2022-01-02,Education,West,12770000.0,36,12.37,0.0,0
MSME-04283,2022-11-12,Trading,East,13820000.0,48,14.87,1184372.64,0
MSME-04284,2024-07-01,Manufacturing,North,13390000.0,24,17.11,0.0,0
MSME-04285,2023-05-16,Services,West,9040000.0,48,14.58,2190438.33,0
MSME-04286,2024-08-17,Services,East,13820000.0,36,11.41,5393880.31,0
MSME-04287,2023-11-02,Personal Loan,East,1490000.0,48,14.94,563584.95,0
MSME-04288,2024-09-08,Services,West,17210000.0,12,16.58,0.0,0
MSME-04289,2024-12-08,Trading,South,15580000.0,48,11.93,10094925.02,0
MSME-04290,2023-03-21,Personal Loan,North,4980000.0,48,11.51,932040.7,0
MSME-04291,2025-12-23,Services,South,15380000.0,12,12.31,6724193.67,0
MSME-04292,2026-01-24,Manufacturing,South,350000.0,12,16.22,185926.12,0
MSME-04293,2021-12-13,Services,South,4420000.0,12,15.14,0.0,0
MSME-04294,2022-10-26,Household Loan,South,1400000.0,60,14.78,440424.0,0
MSME-04295,2023-08-11,Trading,West,15630000.0,48,12.75,4764342.58,0
MSME-04296,2022-03-17,Trading,West,15140000.0,12,13.33,0.0,0
MSME-04297,2025-02-05,Manufacturing,West,16290000.0,12,17.76,0.0,0
MSME-04298,2022-12-25,Manufacturing,West,190000.0,24,12.68,0.0,0
MSME-04299,2024-02-04,Trading,West,10070000.0,60,17.31,6122009.7,15
MSME-04300,2026-06-04,Services,North,14130000.0,48,15.06,13804463.64,0
MSME-04301,2023-02-09,Manufacturing,South,3190000.0,36,11.86,0.0,0
MSME-04302,2023-10-15,Household Loan,South,13030000.0,60,14.27,6876124.99,45
MSME-04303,2026-07-11,Education,West,1770000.0,60,17.64,1765071.43,0
MSME-04304,2025-06-11,Services,South,3710000.0,24,13.93,1760552.02,0
MSME-04305,2022-06-09,Personal Loan,East,9570000.0,48,17.04,0.0,0
MSME-04306,2026-01-02,Manufacturing,North,13110000.0,48,12.8,11678055.2,0
MSME-04307,2026-01-23,Services,South,3000000.0,12,15.0,1580836.83,0
MSME-04308,2023-01-17,Agriculture Tech,East,3790000.0,12,16.91,0.0,0
MSME-04309,2025-03-21,Personal Loan,North,4170000.0,60,17.44,3374254.75,0
MSME-04310,2021-09-28,Education,South,4850000.0,24,14.4,0.0,15
MSME-04311,2024-04-08,Trading,South,4610000.0,48,15.48,2295218.92,0
MSME-04312,2022-12-20,Household Loan,South,7960000.0,24,11.02,0.0,75
MSME-04313,2024-07-09,Manufacturing,East,13110000.0,36,12.77,4677269.59,0
MSME-04314,2022-12-18,Personal Loan,South,8820000.0,48,12.95,1003057.55,45
MSME-04315,2022-03-20,Household Loan,South,15540000.0,12,11.65,0.0,0
MSME-04316,2021-07-28,Manufacturing,North,14410000.0,60,12.96,0.0,15
MSME-04317,2023-02-23,Education,West,2620000.0,24,13.25,0.0,0
MSME-04318,2022-06-09,Manufacturing,South,1070000.0,12,17.78,0.0,0
MSME-04319,2025-12-11,Trading,East,17570000.0,60,15.68,16081688.14,0
MSME-04320,2024-11-02,Services,East,1690000.0,12,13.98,0.0,0
MSME-04321,2023-10-20,Services,North,3050000.0,48,17.92,1163465.91,0
MSME-04322,2024-02-17,Household Loan,West,540000.0,24,12.07,0.0,15
MSME-04323,2023-09-29,Agriculture Tech,East,12600000.0,36,14.33,794018.7,0
MSME-04324,2024-08-11,Services,South,11690000.0,12,15.53,0.0,0
MSME-04325,2025-02-25,Personal Loan,North,19740000.0,24,11.39,6255356.83,0
MSME-04326,2021-01-17,Household Loan,West,17750000.0,48,16.02,0.0,0
MSME-04327,2025-03-13,Manufacturing,West,8280000.0,12,11.7,0.0,120
MSME-04328,2022-09-30,Household Loan,North,7490000.0,48,11.98,337150.31,0
MSME-04329,2021-09-13,Manufacturing,South,6010000.0,36,12.12,0.0,0
MSME-04330,2024-04-28,Personal Loan,West,3130000.0,36,17.5,934861.25,0
MSME-04331,2024-01-31,Trading,East,2850000.0,60,15.78,1700728.67,0
MSME-04332,2024-11-15,Manufacturing,West,2730000.0,60,15.59,2028074.19,0
MSME-04333,2026-02-05,Trading,South,2370000.0,60,14.89,2219163.18,0
MSME-04334,2024-04-23,Agriculture Tech,East,4890000.0,48,13.05,2429091.92,0
MSME-04335,2025-10-20,Trading,South,6200000.0,60,15.35,5537973.56,0
MSME-04336,2023-08-09,Manufacturing,North,19240000.0,24,13.87,0.0,0
MSME-04337,2024-09-11,Services,East,11610000.0,48,12.02,6844831.42,15
MSME-04338,2024-10-12,Household Loan,West,19750000.0,48,15.83,12410796.26,0
MSME-04339,2023-12-24,Trading,South,7510000.0,60,11.91,4150006.04,0
MSME-04340,2024-10-04,Trading,South,9210000.0,60,12.33,6498940.88,0
MSME-04341,2024-05-10,Trading,East,6560000.0,48,16.72,3455165.08,120
MSME-04342,2025-01-25,Manufacturing,South,3740000.0,36,15.62,2086679.36,0
MSME-04343,2022-04-09,Personal Loan,West,2950000.0,36,15.42,0.0,0
MSME-04344,2026-04-24,Personal Loan,West,18910000.0,60,13.93,18273048.13,15
MSME-04345,2023-10-12,Services,North,19740000.0,36,13.77,1517856.02,120
MSME-04346,2024-07-10,Trading,West,990000.0,24,15.83,0.0,0
MSME-04347,2022-01-21,Education,West,3090000.0,24,16.18,0.0,0
MSME-04348,2025-04-01,Services,West,8530000.0,24,14.57,3196083.29,0
MSME-04349,2025-02-27,Personal Loan,East,3810000.0,48,17.78,2761957.34,0
MSME-04350,2022-01-23,Agriculture Tech,West,7340000.0,48,17.69,0.0,0
MSME-04351,2026-03-15,Education,North,2670000.0,48,13.89,2490693.73,120
MSME-04352,2025-03-07,Services,South,9180000.0,48,16.74,6661108.97,45
MSME-04353,2025-08-31,Trading,West,5510000.0,48,14.8,4542799.78,0
MSME-04354,2025-06-16,Household Loan,North,7100000.0,60,14.58,5940373.8,15
MSME-04355,2021-08-04,Services,North,1980000.0,36,11.38,0.0,0
MSME-04356,2024-08-28,Agriculture Tech,West,8620000.0,60,15.02,6046107.63,0
MSME-04357,2023-05-16,Trading,West,19670000.0,36,17.3,0.0,0
MSME-04358,2025-02-02,Agriculture Tech,North,6640000.0,60,16.46,5205166.14,0
MSME-04359,2025-07-15,Services,West,17540000.0,24,16.5,9268272.57,45
MSME-04360,2025-06-15,Manufacturing,East,16880000.0,12,12.12,0.0,0
MSME-04361,2021-05-14,Manufacturing,South,19050000.0,48,13.51,0.0,15
MSME-04362,2025-07-25,Agriculture Tech,West,15820000.0,12,12.63,46754.67,0
MSME-04363,2021-07-27,Education,South,13230000.0,12,13.21,0.0,0
MSME-04364,2025-02-16,Services,North,17150000.0,24,15.06,5340141.71,0
MSME-04365,2025-02-19,Trading,South,1610000.0,12,13.55,0.0,0
MSME-04366,2021-05-29,Agriculture Tech,South,9310000.0,12,14.92,0.0,0
MSME-04367,2024-09-30,Manufacturing,South,19790000.0,24,14.07,1961026.63,0
MSME-04368,2025-05-04,Trading,West,15420000.0,36,13.01,9835878.73,0
MSME-04369,2023-04-24,Manufacturing,West,19250000.0,60,11.67,7899186.31,0
MSME-04370,2023-12-29,Manufacturing,South,15610000.0,12,17.24,0.0,120
MSME-04371,2025-06-10,Trading,West,17510000.0,48,11.08,13349508.89,0
MSME-04372,2025-04-05,Trading,North,14160000.0,24,11.01,5272022.8,0
MSME-04373,2021-05-28,Manufacturing,North,15230000.0,12,16.79,0.0,45
MSME-04374,2023-07-07,Trading,West,10510000.0,36,17.98,0.0,0
MSME-04375,2025-02-21,Services,North,18490000.0,36,16.09,10803067.24,0
MSME-04376,2025-04-30,Services,North,16520000.0,48,11.11,12170510.42,0
MSME-04377,2025-04-19,Trading,East,16890000.0,12,12.59,0.0,0
MSME-04378,2024-09-22,Personal Loan,South,13490000.0,48,17.8,8422465.16,0
MSME-04379,2024-04-21,Manufacturing,West,6160000.0,36,16.66,1779690.96,15
MSME-04380,2024-05-18,Services,South,810000.0,36,14.97,252455.12,0
MSME-04381,2025-02-26,Manufacturing,North,18720000.0,60,12.66,14568813.66,0
MSME-04382,2024-01-14,Manufacturing,South,11760000.0,36,11.1,2033969.47,0
MSME-04383,2021-10-07,Services,South,6030000.0,24,11.15,0.0,0
MSME-04384,2022-11-24,Services,South,3070000.0,60,15.28,1031781.41,0
MSME-04385,2023-12-13,Personal Loan,South,16610000.0,48,11.15,6508385.77,0
MSME-04386,2025-09-13,Services,West,16750000.0,36,17.96,12833443.88,0
MSME-04387,2022-04-24,Household Loan,West,16310000.0,24,12.28,0.0,0
MSME-04388,2021-03-22,Manufacturing,South,12940000.0,60,15.97,0.0,0
MSME-04389,2022-07-01,Manufacturing,South,7380000.0,24,12.09,0.0,15
MSME-04390,2024-11-27,Manufacturing,South,6150000.0,60,14.78,4579727.27,120
MSME-04391,2024-04-09,Manufacturing,West,270000.0,60,11.56,164378.34,0
MSME-04392,2022-02-09,Services,West,16690000.0,60,16.37,2329372.7,0
MSME-04393,2021-03-27,Agriculture Tech,North,1840000.0,48,15.09,0.0,75
MSME-04394,2021-03-12,Manufacturing,East,12650000.0,60,11.6,0.0,0
MSME-04395,2023-08-02,Household Loan,South,10130000.0,60,16.94,5076394.6,0
MSME-04396,2026-03-04,Personal Loan,North,10580000.0,24,14.83,8799556.84,0
MSME-04397,2023-05-06,Trading,North,18540000.0,60,17.45,8367751.58,0
MSME-04398,2023-06-24,Manufacturing,South,730000.0,48,17.42,207726.83,15
MSME-04399,2022-01-04,Manufacturing,South,15490000.0,24,17.44,0.0,45
MSME-04400,2022-02-10,Manufacturing,North,1140000.0,60,11.54,145626.2,0
MSME-04401,2024-09-06,Manufacturing,East,860000.0,24,11.85,51959.51,0
MSME-04402,2026-01-25,Services,South,8650000.0,48,17.91,7896530.83,0
MSME-04403,2024-03-04,Trading,South,1360000.0,24,14.41,0.0,0
MSME-04404,2023-12-15,Trading,South,15800000.0,48,12.67,6325354.58,45
MSME-04405,2023-11-07,Household Loan,North,10640000.0,36,16.39,1157944.73,0
MSME-04406,2024-02-07,Agriculture Tech,South,680000.0,60,12.85,396461.36,0
MSME-04407,2024-11-25,Household Loan,North,910000.0,48,16.09,599126.63,0
MSME-04408,2026-04-26,Manufacturing,South,12290000.0,60,16.86,11916164.69,120
MSME-04409,2026-01-09,Trading,North,16140000.0,48,16.49,14556616.95,0
MSME-04410,2022-02-19,Services,South,8810000.0,12,12.92,0.0,0
MSME-04411,2023-03-04,Manufacturing,North,11140000.0,12,13.81,0.0,0
MSME-04412,2025-07-26,Manufacturing,East,16020000.0,12,13.89,95250.41,0
MSME-04413,2022-07-12,Agriculture Tech,West,12250000.0,48,14.44,0.0,0
MSME-04414,2024-11-17,Agriculture Tech,North,4570000.0,60,12.17,3321413.02,0
MSME-04415,2021-08-17,Trading,South,12300000.0,12,14.17,0.0,0
MSME-04416,2022-10-28,Services,North,12600000.0,60,14.58,3967731.43,0
MSME-04417,2025-12-19,Trading,South,14710000.0,48,14.72,13045932.74,0
MSME-04418,2023-11-29,Manufacturing,South,12460000.0,60,16.74,7076281.07,0
MSME-04419,2024-10-02,Trading,South,19390000.0,60,14.62,13895391.94,0
MSME-04420,2023-02-20,Manufacturing,South,4030000.0,12,12.62,0.0,0
MSME-04421,2022-02-15,Manufacturing,West,19030000.0,24,15.64,0.0,0
MSME-04422,2023-09-10,Household Loan,South,10810000.0,36,16.58,465368.09,0
MSME-04423,2025-03-07,Services,South,13470000.0,48,13.24,9579894.6,0
MSME-04424,2022-11-21,Education,South,2080000.0,48,15.52,196867.59,45
MSME-04425,2024-05-20,Trading,West,7670000.0,48,12.03,3918232.54,120
MSME-04426,2024-12-09,Trading,West,15410000.0,36,13.39,7799935.08,0
MSME-04427,2022-01-09,Trading,South,14170000.0,24,17.36,0.0,0
MSME-04428,2025-06-20,Manufacturing,West,900000.0,60,17.38,763420.66,0
MSME-04429,2023-10-29,Manufacturing,South,10980000.0,48,15.03,4123909.4,0
MSME-04430,2025-06-16,Education,West,1860000.0,60,15.92,1565100.19,0
MSME-04431,2024-07-05,Agriculture Tech,West,19920000.0,12,16.98,0.0,0
MSME-04432,2022-11-30,Services,North,17960000.0,12,17.71,0.0,0
MSME-04433,2025-12-13,Services,East,520000.0,12,14.43,214060.42,0
MSME-04434,2024-10-26,Household Loan,South,17190000.0,48,14.93,10889070.37,0
MSME-04435,2023-12-10,Manufacturing,South,18400000.0,36,13.91,2599882.73,0
MSME-04436,2024-09-21,Trading,South,7140000.0,48,11.5,4239981.01,0
MSME-04437,2022-07-01,Trading,East,14420000.0,12,13.96,0.0,120
MSME-04438,2025-06-30,Education,North,8900000.0,12,16.53,0.0,0
MSME-04439,2025-10-12,Household Loan,North,13140000.0,48,16.63,11215757.67,0
MSME-04440,2022-09-12,Trading,East,6870000.0,36,17.25,0.0,0
MSME-04441,2026-01-12,Personal Loan,North,6520000.0,36,11.36,5537956.69,0
MSME-04442,2021-03-18,Personal Loan,North,8550000.0,60,14.69,0.0,0
MSME-04443,2024-08-10,Trading,North,3000000.0,24,11.75,55964.95,0
MSME-04444,2025-03-12,Trading,South,16640000.0,12,12.41,0.0,0
MSME-04445,2023-02-18,Trading,South,7040000.0,36,17.3,0.0,15
MSME-04446,2025-06-01,Household Loan,North,8060000.0,12,14.48,0.0,0
MSME-04447,2021-06-26,Manufacturing,West,17890000.0,24,16.31,0.0,0
MSME-04448,2024-03-04,Education,East,9980000.0,12,11.45,0.0,0
MSME-04449,2024-03-23,Trading,South,10930000.0,36,13.92,2744761.83,0
MSME-04450,2025-03-08,Education,South,19130000.0,60,15.72,15231641.83,0
MSME-04451,2023-01-26,Trading,South,17750000.0,48,11.93,2559807.44,0
MSME-04452,2023-03-04,Services,East,3470000.0,48,13.28,618340.87,0
MSME-04453,2023-02-12,Personal Loan,North,9520000.0,36,11.45,0.0,0
MSME-04454,2022-02-09,Personal Loan,North,19430000.0,36,15.56,0.0,0
MSME-04455,2022-02-06,Personal Loan,West,7510000.0,24,17.8,0.0,0
MSME-04456,2022-01-18,Manufacturing,South,7490000.0,12,16.79,0.0,0
MSME-04457,2025-08-21,Agriculture Tech,South,3980000.0,24,17.82,2318467.07,0
MSME-04458,2025-07-11,Manufacturing,West,2380000.0,48,16.92,1907728.15,0
MSME-04459,2023-10-06,Trading,East,14830000.0,12,16.99,0.0,0
MSME-04460,2021-10-18,Services,South,15420000.0,24,15.04,0.0,45
MSME-04461,2024-12-25,Trading,East,19380000.0,48,14.63,13008198.94,0
MSME-04462,2025-01-08,Services,North,15490000.0,12,13.84,0.0,0
MSME-04463,2025-09-03,Household Loan,East,4940000.0,60,16.73,4334937.3,0
MSME-04464,2023-03-17,Manufacturing,South,900000.0,60,12.27,351731.8,0
MSME-04465,2023-06-19,Agriculture Tech,West,19710000.0,24,11.39,0.0,0
